step,day,field,title,unit,domain,n_columns,rmse,relative_rmse_percent,mean_abs_error,max_abs_error,max_index,max_lat,max_lon,max_torch,max_fortran,torch_swe_at_max,fortran_swe_at_max,torch_snow_fraction_at_max,fortran_snow_fraction_at_max
64,8.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,59483,2.9076399099485874e-07,2.5379397665484754e-06,7.259232085175419e-08,7.471499515077085e-06,20837,29.950000762939453,112.15000915527344,157.98848740154736,157.98849487304688,157.98848740154736,157.98849487304688,1.0,1.0
64,8.0,snow_t,Snow temperature,K,all_columns,97709,5.511740879432796e-06,2.142743688477291e-06,4.610007667833141e-06,1.5257429254234012e-05,56152,38.150001525878906,108.95000457763672,258.652786253523,258.65277099609375,3.601294293775886,3.6012942790985107,0.2366395263062781,0.23663952885442185
64,8.0,snow_t,Snow temperature,K,snow_present,68168,6.14268461963264e-06,2.4569860340635905e-06,5.0207849270667525e-06,1.5257429254234012e-05,56152,38.150001525878906,108.95000457763672,258.652786253523,258.65277099609375,3.601294293775886,3.6012942790985107,0.2366395263062781,0.23663952885442185
64,8.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,59483,6.226558086157387e-06,2.488660402174038e-06,5.087974159297214e-06,1.5257429254234012e-05,56152,38.150001525878906,108.95000457763672,258.652786253523,258.65277099609375,3.601294293775886,3.6012942790985107,0.2366395263062781,0.23663952885442185
64,8.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.246934395562736e-06,2.513564171030656e-06,2.2398258754985916e-06,7.629364972672192e-06,82743,44.25,111.65000915527344,146.87021636959935,146.87020874023438,0.009325315950349553,0.009325316175818443,0.0006349358080117733,0.0006349358563459179
64,8.0,snow_rho,Snow density,kg m-3,snow_present,68168,3.8873220509836595e-06,2.7777760379558353e-06,3.2104674696205237e-06,7.629364972672192e-06,82743,44.25,111.65000915527344,146.87021636959935,146.87020874023438,0.009325315950349553,0.009325316175818443,0.0006349358080117733,0.0006349358563459179
64,8.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,59483,3.826405202972949e-06,2.7572593149578463e-06,3.1467521289128665e-06,7.629346328030806e-06,29285,31.950000762939453,116.75,159.9000473021979,159.90003967285156,18.117479351615472,18.11747932434082,1.0,1.0
64,8.0,snow_alb,Snow albedo,1,all_columns,97709,1.9497682121733694e-08,2.568329457939396e-06,1.7660759126091374e-08,2.9801583423250122e-08,63440,39.75,113.75,0.7615659534923793,0.7615659236907959,1.17742989070474,1.1774299144744873,0.07745223255868176,0.0774522311366131
64,8.0,snow_alb,Snow albedo,1,snow_present,68168,1.7279170152879958e-08,2.4125447841830836e-06,1.4982143942486126e-08,2.9801583423250122e-08,63440,39.75,113.75,0.7615659534923793,0.7615659236907959,1.17742989070474,1.1774299144744873,0.07745223255868176,0.0774522311366131
64,8.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,59483,1.7254563646947017e-08,2.396509066323844e-06,1.4954452230956167e-08,2.9801583423250122e-08,63440,39.75,113.75,0.7615659534923793,0.7615659236907959,1.17742989070474,1.1774299144744873,0.07745223255868176,0.0774522311366131
72,9.0,avg_skin_t,Surface temperature,K,all_columns,97709,6.624595300561618e-06,2.57691559760836e-06,5.423364609273015e-06,1.525857453543722e-05,14239,28.25,101.25,261.0260162355661,261.0260314941406,0.025016982119286133,0.02501698210835457,0.001654040921037065,0.0016540408766853151
72,9.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.2878444450384656e-06,2.798406784376973e-06,6.023570451301271e-06,1.525843526906101e-05,64414,39.95000076293945,113.85000610351562,258.337692261096,258.33770751953125,0.5305220672903554,0.5305220484733582,0.035049868415711276,0.03504986606780572
72,9.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,7.654012564780452e-06,2.919814639415169e-06,6.381650559294079e-06,1.5258504049597832e-05,16497,28.850000381469727,105.05000305175781,278.2985687253009,278.2985534667969,0.0,0.0,0.0,0.0
72,9.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,7.771374539664063e-06,2.9518339220313087e-06,6.499566483057838e-06,1.5258316693689267e-05,698,21.75,109.95000457763672,286.7435455317542,286.7435302734375,0.0,0.0,0.0,0.0
72,9.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.4816936062422215e-06,2.849677723801778e-06,6.217369475069559e-06,1.5258474149959511e-05,20735,29.950000762939453,101.95000457763672,262.455795287771,262.4557800292969,0.10436779715466145,0.10436780005693436,0.006925739400652586,0.006925739784186777
72,9.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.490261608387961e-07,1.950903966489052e-06,4.759722398137312e-07,9.536669089982297e-07,88995,46.35000228881836,130.15000915527344,29.263731956474526,29.263731002807617,2.518893460649731,2.5188934803009033,0.2101189322289288,0.21011892904749524
72,9.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.203921387320306e-06,2.7994216271072967e-06,1.9081168334702096e-06,3.814682642655498e-06,69131,40.95000076293945,103.25,79.47668075562986,79.4766845703125,0.6889559848663804,0.6889559626579285,0.04566586652445878,0.04566586679108497
72,9.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.453451395567212e-06,2.3703763966181584e-06,3.842396197481012e-06,1.5239014430790121e-05,4796,24.25,112.65000915527344,280.2946624558113,280.2946472167969,0.0,0.0,0.0,0.0
72,9.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.792820126110198e-06,2.9277760530219195e-06,7.6092896939505665e-06,1.5258662472206197e-05,32883,32.85000228881836,92.85000610351562,299.9440155030563,299.94403076171875,0.0,0.0,0.0,0.0
72,9.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,2.1183715257100404e-07,2.5146080592135757e-06,3.7924508196057905e-08,7.5107254531303624e-06,24101,30.75,112.95000457763672,132.27274310642858,132.27273559570312,132.27274310642858,132.27273559570312,1.0,1.0
72,9.0,snow_w,Snow water equivalent,kg m-2,snow_present,68263,2.53440915763691e-07,2.514608059213575e-06,5.428366421160186e-08,7.5107254531303624e-06,24101,30.75,112.95000457763672,132.27274310642858,132.27273559570312,132.27274310642858,132.27273559570312,1.0,1.0
72,9.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,57713,2.7563386615161597e-07,2.514608067125766e-06,6.418835408412332e-08,7.5107254531303624e-06,24101,30.75,112.95000457763672,132.27274310642858,132.27273559570312,132.27274310642858,132.27273559570312,1.0,1.0
72,9.0,snow_t,Snow temperature,K,all_columns,97709,5.315514208299874e-06,2.0741219462803945e-06,4.475269971473792e-06,1.525726264617333e-05,14342,28.25,111.55000305175781,267.58042907867485,267.5804443359375,11.965996395512674,11.965996742248535,0.7735131461428164,0.7735131467046537
72,9.0,snow_t,Snow temperature,K,snow_present,68263,5.887075873364465e-06,2.3676929450788617e-06,4.826035798645821e-06,1.525726264617333e-05,14342,28.25,111.55000305175781,267.58042907867485,267.5804443359375,11.965996395512674,11.965996742248535,0.7735131461428164,0.7735131467046537
72,9.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,57713,5.9747766445940474e-06,2.4026346733694618e-06,4.89259010890559e-06,1.525726264617333e-05,14342,28.25,111.55000305175781,267.58042907867485,267.5804443359375,11.965996395512674,11.965996742248535,0.7735131461428164,0.7735131467046537
72,9.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.372321441650346e-06,2.5505317969225134e-06,2.3682279787890913e-06,7.6293065376376035e-06,42951,35.25,99.75,132.0362777709081,132.03627014160156,0.35454927714476847,0.3545492887496948,0.026852413831290785,0.026852416261793854
72,9.0,snow_rho,Snow density,kg m-3,snow_present,68263,4.03462860054692e-06,2.80360051065526e-06,3.3897893086958286e-06,7.6293065376376035e-06,42951,35.25,99.75,132.0362777709081,132.03627014160156,0.35454927714476847,0.3545492887496948,0.026852413831290785,0.026852416261793854
72,9.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,57713,3.995217950827587e-06,2.792136549236857e-06,3.3524412789399032e-06,7.6293065376376035e-06,42951,35.25,99.75,132.0362777709081,132.03627014160156,0.35454927714476847,0.3545492887496948,0.026852413831290785,0.026852416261793854
72,9.0,snow_alb,Snow albedo,1,all_columns,97709,1.9504311451878234e-08,2.6099437579288597e-06,1.768232626521718e-08,2.980139979236185e-08,20815,29.950000762939453,109.95000457763672,0.6399182379254984,0.6399182677268982,10.366933499181828,10.366933822631836,0.6387511808818024,0.6387511816627564
72,9.0,snow_alb,Snow albedo,1,snow_present,68263,1.730073332875759e-08,2.477323455444126e-06,1.5025344159673788e-08,2.980139979236185e-08,20815,29.950000762939453,109.95000457763672,0.6399182379254984,0.6399182677268982,10.366933499181828,10.366933822631836,0.6387511808818024,0.6387511816627564
72,9.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,57713,1.719884927723897e-08,2.4512144198772558e-06,1.491087710594903e-08,2.980139979236185e-08,20815,29.950000762939453,109.95000457763672,0.6399182379254984,0.6399182677268982,10.366933499181828,10.366933822631836,0.6387511808818024,0.6387511816627564
80,10.0,avg_skin_t,Surface temperature,K,all_columns,97709,6.5387449672198905e-06,2.550044395387312e-06,5.351227154472752e-06,1.5258389566952246e-05,2137,22.950000762939453,110.25,278.4842071537198,278.4842224121094,0.0,0.0,0.0,0.0
80,10.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.175257349097615e-06,2.7591465768749346e-06,5.922777411474117e-06,1.5258605685630755e-05,22588,30.450000762939453,85.55000305175781,267.64100646990994,267.6410217285156,0.0,0.0,0.0,0.0
80,10.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,7.578033219853586e-06,2.89273607579217e-06,6.302492586829808e-06,1.5258778205406998e-05,13063,27.850000381469727,119.15000915527344,271.3645172119249,271.3645324707031,5.228417016041202,5.228416919708252,0.3278297730757124,0.3278297575778624
80,10.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,7.782228982993041e-06,2.956237672746737e-06,6.514937018790287e-06,1.5258737334988837e-05,68098,40.75,97.45000457763672,257.63056945805954,257.6305847167969,0.0022138884686208537,0.002213888568803668,0.00014611060955309267,0.00014611061214659337
80,10.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.5028198268192716e-06,2.8575065480810007e-06,6.232536968148915e-06,1.5258464770795399e-05,77048,42.650001525878906,97.85000610351562,258.563888550129,258.56390380859375,0.000230458722701119,0.00023045872512739152,1.5072621319344878e-05,1.5072621991805033e-05
80,10.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.491348587294894e-07,1.9657065961298848e-06,4.7574792997956275e-07,9.536700638079765e-07,71108,41.35000228881836,105.35000610351562,26.288043022160014,26.288043975830078,0.5130484843882548,0.5130484700202942,0.03354900138637237,0.033549001238512885
80,10.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.199576457942853e-06,2.8049874313392728e-06,1.904226496800284e-06,3.814696626136538e-06,5672,24.650001525878906,111.25,76.39857864379947,76.3985824584961,0.0,0.0,0.0,0.0
80,10.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.440227411919541e-06,2.359990831324087e-06,3.83258880102697e-06,1.5253379672230949e-05,5746,24.650001525878906,118.65000915527344,262.2637481635359,262.26373291015625,0.0,0.0,0.0,0.0
80,10.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.834734331582252e-06,2.941020683011985e-06,7.657516294219916e-06,1.5258783946592303e-05,20089,29.75,117.15000915527344,301.41590881347145,301.4158935546875,0.0,0.0,0.0,0.0
80,10.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,2.0078119892371834e-07,2.5282923042462406e-06,3.2646859839068494e-08,7.523623793304068e-06,18862,29.450000762939453,112.15000915527344,138.4180525675691,138.4180450439453,138.4180525675691,138.4180450439453,1.0,1.0
80,10.0,snow_w,Snow water equivalent,kg m-2,snow_present,68249,2.4023826419966567e-07,2.52829230424624e-06,4.6739029519766844e-08,7.523623793304068e-06,18862,29.450000762939453,112.15000915527344,138.4180525675691,138.4180450439453,138.4180525675691,138.4180450439453,1.0,1.0
80,10.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,55183,2.67169980207061e-07,2.528292319999371e-06,5.7783739203625956e-08,7.523623793304068e-06,18862,29.450000762939453,112.15000915527344,138.4180525675691,138.4180450439453,138.4180525675691,138.4180450439453,1.0,1.0
80,10.0,snow_t,Snow temperature,K,all_columns,97709,5.19324138046988e-06,2.0295882467242373e-06,4.39029062427577e-06,1.5257400093560136e-05,46570,36.04999923706055,114.95000457763672,262.15242004255634,262.15240478515625,0.0774829493884652,0.07748294621706009,0.005125191126064856,0.005125190974601807
80,10.0,snow_t,Snow temperature,K,snow_present,68249,5.729086934705567e-06,2.309703091562867e-06,4.704613476485933e-06,1.5257400093560136e-05,46570,36.04999923706055,114.95000457763672,262.15242004255634,262.15240478515625,0.0774829493884652,0.07748294621706009,0.005125191126064856,0.005125190974601807
80,10.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,55183,5.773559968622123e-06,2.3329343313190687e-06,4.732344026335013e-06,1.5257400093560136e-05,46570,36.04999923706055,114.95000457763672,262.15242004255634,262.15240478515625,0.0774829493884652,0.07748294621706009,0.005125191126064856,0.005125190974601807
80,10.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.4667671772938296e-06,2.5824604775118196e-06,2.4526962651758272e-06,7.6292373307751404e-06,68318,40.75,119.45000457763672,151.03998565658108,151.03997802734375,0.012562934339728804,0.012562934309244156,0.0008317621512685449,0.0008317621912636802
80,10.0,snow_rho,Snow density,kg m-3,snow_present,68249,4.148048390595897e-06,2.830032581653734e-06,3.51141407748194e-06,7.6292373307751404e-06,68318,40.75,119.45000457763672,151.03998565658108,151.03997802734375,0.012562934339728804,0.012562934309244156,0.0008317621512685449,0.0008317621912636802
80,10.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,55183,4.124831592608441e-06,2.820086702296087e-06,3.498906862176359e-06,7.628974145745815e-06,60227,39.150001525878906,74.6500015258789,147.23564910846633,147.2356414794922,0.23690848187213212,0.23690848052501678,0.01609042941072003,0.01609043015294736
80,10.0,snow_alb,Snow albedo,1,all_columns,97709,1.9485188153575367e-08,2.6426249375192863e-06,1.7653646511811962e-08,2.98016590294381e-08,50153,36.85000228881836,110.25,0.7002600729472118,0.7002601027488708,1.6618980798082055,1.661898136138916,0.11015839180508022,0.11015839532519811
80,10.0,snow_alb,Snow albedo,1,snow_present,68249,1.7268257471598758e-08,2.528313919269202e-06,1.498247611445279e-08,2.98016590294381e-08,50153,36.85000228881836,110.25,0.7002600729472118,0.7002601027488708,1.6618980798082055,1.661898136138916,0.11015839180508022,0.11015839532519811
80,10.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,55183,1.7168227769566846e-08,2.503953597571844e-06,1.4866186596012414e-08,2.98016590294381e-08,50153,36.85000228881836,110.25,0.7002600729472118,0.7002601027488708,1.6618980798082055,1.661898136138916,0.11015839180508022,0.11015839532519811
88,11.0,avg_skin_t,Surface temperature,K,all_columns,97709,6.889214451744786e-06,2.66731410729803e-06,5.651908596424656e-06,1.5258715961863345e-05,20555,29.950000762939453,83.95000457763672,266.23167419440904,266.231689453125,9.761577895907507e-08,9.761578212419408e-08,9.761577895907508e-09,9.761578212419408e-09
88,11.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.4205704051427876e-06,2.842267248507895e-06,6.154686794785038e-06,1.5258592384270742e-05,64962,40.04999923706055,120.05000305175781,263.23692321757676,263.2369079589844,0.0021509410986077513,0.002150941174477339,0.00014214524120317615,0.00014214525098815806
88,11.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,7.686439297832906e-06,2.9284061949072163e-06,6.420666649984234e-06,1.5257745815233648e-05,69068,40.95000076293945,96.95000457763672,257.0748443613948,257.0748596191406,0.0030767551629767805,0.0030767552088946104,0.00020358338048389156,0.00020358338720147237
88,11.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,7.8171562662475e-06,2.969317425170241e-06,6.541113802418634e-06,1.525861040363452e-05,63206,39.75,90.35000610351562,264.29316711443647,264.2931823730469,0.03417673820479832,0.03417673707008362,0.0022562522394783055,0.002256252237559346
88,11.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.527886623499027e-06,2.866839562194681e-06,6.263249395403258e-06,1.5258744554103032e-05,9085,26.25,105.75,280.0677947997602,280.0677795410156,0.0,0.0,0.0,0.0
88,11.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.519738143300187e-07,1.9894823839928386e-06,4.783019560432612e-07,9.536518774666547e-07,35831,33.54999923706055,94.45000457763672,29.719897270180198,29.71989631652832,0.0,0.0,0.0,0.0
88,11.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.1998080111906604e-06,2.815529772858133e-06,1.904654801578542e-06,3.8145953453749826e-06,17960,29.25,99.45000457763672,81.80310440053285,81.8031005859375,0.005946136297862127,0.005946136079728603,0.00039444918225214844,0.00039444918469580645
88,11.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.451921906055168e-06,2.3638728171858876e-06,3.84314698459318e-06,1.5254330321567977e-05,6855,25.150001525878906,117.65000915527344,262.0333404585603,262.0333557128906,0.0,0.0,0.0,0.0
88,11.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.811190253527506e-06,2.932465352388975e-06,7.637162207875952e-06,1.5258607561463577e-05,79168,43.25,87.85000610351562,299.9903106687638,299.99029541015625,0.8234978209871537,0.8234978318214417,0.05651066526204101,0.05651066581640426
88,11.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.8826236049038578e-07,2.516237914237193e-06,3.00297977706724e-08,7.552177692105033e-06,20437,29.850000381469727,112.35000610351562,156.41872413727543,156.41873168945312,156.41872413727543,156.41873168945312,1.0,1.0
88,11.0,snow_w,Snow water equivalent,kg m-2,snow_present,70852,2.2108268328815802e-07,2.516237914237194e-06,4.141282543351477e-08,7.552177692105033e-06,20437,29.850000381469727,112.35000610351562,156.41872413727543,156.41873168945312,156.41872413727543,156.41873168945312,1.0,1.0
88,11.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,56790,2.46941926302848e-07,2.5162379267530685e-06,5.164578968445946e-08,7.552177692105033e-06,20437,29.850000381469727,112.35000610351562,156.41872413727543,156.41873168945312,156.41872413727543,156.41873168945312,1.0,1.0
88,11.0,snow_t,Snow temperature,K,all_columns,97709,5.489067665378146e-06,2.1274564998366206e-06,4.595016364190159e-06,1.5257566985837911e-05,23775,30.75,80.35000610351562,263.6083526623549,263.6083679199219,0.00030048847579888186,0.00030048846383579075,1.9949940650488028e-05,1.9949940767512623e-05
88,11.0,snow_t,Snow temperature,K,snow_present,70852,6.0388129459924214e-06,2.3960644032284456e-06,4.948642001863101e-06,1.5257566985837911e-05,23775,30.75,80.35000610351562,263.6083526623549,263.6083679199219,0.00030048847579888186,0.00030048846383579075,1.9949940650488028e-05,1.9949940767512623e-05
88,11.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,56790,6.0594406885957455e-06,2.4110367418405303e-06,4.9621905212483555e-06,1.5257245934208186e-05,35109,33.35000228881836,106.15000915527344,260.61143493806657,260.6114501953125,0.2074856494241481,0.2074856460094452,0.013533261095581985,0.013533260829197882
88,11.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.404254061826673e-06,2.568585951696388e-06,2.409546354529801e-06,7.629065407854796e-06,58039,38.650001525878906,80.35000610351562,151.45310211148728,151.45309448242188,0.12116516573442847,0.12116516381502151,0.00800017721956178,0.008000177495817646
88,11.0,snow_rho,Snow density,kg m-3,snow_present,70852,3.99772753631062e-06,2.796708402567601e-06,3.322903584298994e-06,7.629065407854796e-06,58039,38.650001525878906,80.35000610351562,151.45310211148728,151.45309448242188,0.12116516573442847,0.12116516381502151,0.00800017721956178,0.008000177495817646
88,11.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,56790,3.9539645136877654e-06,2.7862824833286115e-06,3.290894605761328e-06,7.629065407854796e-06,58039,38.650001525878906,80.35000610351562,151.45310211148728,151.45309448242188,0.12116516573442847,0.12116516381502151,0.00800017721956178,0.008000177495817646
88,11.0,snow_alb,Snow albedo,1,all_columns,97709,1.94316262320077e-08,2.6653414353049774e-06,1.758597897641207e-08,2.980222180148928e-08,95519,50.04999923706055,126.05000305175781,0.6254763901232667,0.6254763603210449,0.4854858673770916,0.48548588156700134,0.04784869875236512,0.04784870160039312
88,11.0,snow_alb,Snow albedo,1,snow_present,70852,1.7471302387763416e-08,2.578482638437177e-06,1.5214639548874208e-08,2.980222180148928e-08,95519,50.04999923706055,126.05000305175781,0.6254763901232667,0.6254763603210449,0.4854858673770916,0.48548588156700134,0.04784869875236512,0.04784870160039312
88,11.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,56790,1.738610890668905e-08,2.5522630061592256e-06,1.5106346455771178e-08,2.980222180148928e-08,95519,50.04999923706055,126.05000305175781,0.6254763901232667,0.6254763603210449,0.4854858673770916,0.48548588156700134,0.04784869875236512,0.04784870160039312
96,12.0,avg_skin_t,Surface temperature,K,all_columns,97709,7.14759715852386e-06,2.754766572731248e-06,5.895217676544978e-06,1.5258588405231421e-05,76268,42.45000076293945,111.65000915527344,260.8462066652397,260.8462219238281,0.7139108403954109,0.7139108180999756,0.04733250361133192,0.047332503744921074
96,12.0,soil_t_l1,"Soil temperature, layer 1",K,all_columns,97709,7.564867399409475e-06,2.888738127929772e-06,6.296796040418114e-06,1.5258511496085703e-05,34231,33.150001525878906,102.15000915527344,260.92060852023025,260.92059326171875,0.024365695358076127,0.02436569519340992,0.0020528517355689587,0.0020528517041899117
96,12.0,soil_t_l2,"Soil temperature, layer 2",K,all_columns,97709,7.824948355273628e-06,2.974820600961277e-06,6.553732720764788e-06,1.5258377061400097e-05,77073,42.650001525878906,110.75,260.27708435099794,260.277099609375,0.40554245724007054,0.4055424630641937,0.02688540091153641,0.026885401492965724
96,12.0,soil_t_l3,"Soil temperature, layer 3",K,all_columns,97709,7.807977389900085e-06,2.9644282074817977e-06,6.5403284411912575e-06,1.525860892570563e-05,22163,30.350000381469727,83.85000610351562,258.8128814695464,258.8128662109375,2.394464872583112e-05,2.3944649001350626e-05,1.5818434593058918e-06,1.5818434932248177e-06
96,12.0,soil_t_l4,"Soil temperature, layer 4",K,all_columns,97709,7.5167925349150675e-06,2.862379126277611e-06,6.24594181586488e-06,1.5258697999342985e-05,58259,38.650001525878906,102.35000610351562,261.292953491302,261.29296875,0.05988359259899408,0.059883590787649155,0.0039694416803638145,0.003969441665810522
96,12.0,soil_w_l1,"Soil water, layer 1",kg m-2,all_columns,97709,5.499524258182054e-07,1.9947493082203775e-06,4.7621139254217353e-07,9.536634273388245e-07,86445,45.45000076293945,83.85000610351562,29.91293239592417,29.912931442260742,1.1854489168965199,1.1854488849639893,0.11294399301405875,0.11294398793154443
96,12.0,soil_w_l2,"Soil water, layer 2",kg m-2,all_columns,97709,2.1928768604890236e-06,2.8162113844701364e-06,1.8974157109797912e-06,3.81468979071542e-06,19421,29.650001525878906,89.75,80.39331436156479,80.393310546875,5.3636268691284485e-05,5.363626769394614e-05,3.564570227112207e-06,3.564570197942199e-06
96,12.0,soil_w_l3,"Soil water, layer 3",kg m-2,all_columns,97709,4.443044556151384e-06,2.357455226433924e-06,3.835653980931138e-06,1.5256238043548365e-05,5248,24.450000762939453,113.85000610351562,257.15071106212133,257.1507263183594,0.0,0.0,0.0,0.0
96,12.0,soil_w_l4,"Soil water, layer 4",kg m-2,all_columns,97709,8.79612789584612e-06,2.9267369877622774e-06,7.611005249075105e-06,1.5258737732892769e-05,10347,26.850000381469727,102.65000915527344,300.54911804194086,300.5491027832031,0.0,0.0,0.0,0.0
96,12.0,snow_w,Snow water equivalent,kg m-2,all_columns,97709,1.8706743263253482e-07,2.534103049249221e-06,2.9689606776648245e-08,7.507510048299082e-06,20435,29.850000381469727,112.15000915527344,177.59726702899442,177.59725952148438,177.59726702899442,177.59725952148438,1.0,1.0
96,12.0,snow_w,Snow water equivalent,kg m-2,snow_present,71874,2.1811200122563485e-07,2.5341030492492216e-06,4.03614907268945e-08,7.507510048299082e-06,20435,29.850000381469727,112.15000915527344,177.59726702899442,177.59725952148438,177.59726702899442,177.59725952148438,1.0,1.0
96,12.0,snow_w,Snow water equivalent,kg m-2,snow_fraction_gt_1e-3,56807,2.453378328237792e-07,2.5341030636950628e-06,5.1045614630654234e-08,7.507510048299082e-06,20435,29.850000381469727,112.15000915527344,177.59726702899442,177.59725952148438,177.59726702899442,177.59725952148438,1.0,1.0
96,12.0,snow_t,Snow temperature,K,all_columns,97709,5.425881102658504e-06,2.0913011497557508e-06,4.55983585298603e-06,1.52586323451942e-05,68103,40.75,97.95000457763672,265.93898010238235,265.93896484375,0.025511048796340564,0.02551104873418808,0.002463866510987212,0.0024638664949763796
96,12.0,snow_t,Snow temperature,K,snow_present,71874,5.933113520112659e-06,2.3327353175266404e-06,4.882522279300566e-06,1.52586323451942e-05,68103,40.75,97.95000457763672,265.93898010238235,265.93896484375,0.025511048796340564,0.02551104873418808,0.002463866510987212,0.0024638664949763796
96,12.0,snow_t,Snow temperature,K,snow_fraction_gt_1e-3,56807,5.953479054481596e-06,2.3459972863440938e-06,4.891337338992275e-06,1.52586323451942e-05,68103,40.75,97.95000457763672,265.93898010238235,265.93896484375,0.025511048796340564,0.02551104873418808,0.002463866510987212,0.0024638664949763796
96,12.0,snow_rho,Snow density,kg m-3,all_columns,97709,3.372948764193809e-06,2.5513159887006665e-06,2.399377070308075e-06,1.4156501208617556e-05,20039,29.75,112.15000915527344,264.0901020471262,264.090087890625,175.56618713244416,175.56619262695312,1.0,1.0
96,12.0,snow_rho,Snow density,kg m-3,snow_present,71874,3.932702740593948e-06,2.7693774832001156e-06,3.2618295094572682e-06,1.4156501208617556e-05,20039,29.75,112.15000915527344,264.0901020471262,264.090087890625,175.56618713244416,175.56619262695312,1.0,1.0
96,12.0,snow_rho,Snow density,kg m-3,snow_fraction_gt_1e-3,56807,3.880758229059423e-06,2.752701272323102e-06,3.2318459124270857e-06,1.4156501208617556e-05,20039,29.75,112.15000915527344,264.0901020471262,264.090087890625,175.56618713244416,175.56619262695312,1.0,1.0
96,12.0,snow_alb,Snow albedo,1,all_columns,97709,1.9366148790570353e-08,2.6772204776815947e-06,1.7486169488211913e-08,2.9801628498304922e-08,8002,25.75,103.05000305175781,0.6602762639529491,0.6602762937545776,0.00877691133334561,0.008776911534368992,0.0005704472467559421,0.0005704472848552829
96,12.0,snow_alb,Snow albedo,1,snow_present,71874,1.7479566532830114e-08,2.600951341137565e-06,1.520162694216488e-08,2.9801628498304922e-08,8002,25.75,103.05000305175781,0.6602762639529491,0.6602762937545776,0.00877691133334561,0.008776911534368992,0.0005704472467559421,0.0005704472848552829
96,12.0,snow_alb,Snow albedo,1,snow_fraction_gt_1e-3,56807,1.730380019017366e-08,2.56015740542798e-06,1.5009990052537503e-08,2.9801428103048977e-08,95550,50.150001525878906,120.75,0.5497641861447694,0.5497642159461975,0.20406629988470082,0.20406630635261536,0.018683904712143953,0.018683905864017292
104,13.0,avg_skin_t,Surface temperature,K,all_columns,97709,7.425512543311828e-06,2.8448162980424227e-06,6.159222529039721e-06,1.5258405483109527e-05,72175,41.54999923706055,113.65000915527344,260.5441436771414,260.5441589355469,0.3166000925899562,0.31660008430480957,0.021030039076008214,0.021030038777761134
